row_id,comune,data_elezioni,check_category,check_name,severity,description,recommended_action
498,San Giorgio Ionico,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
499,San Marzano Di San Giuseppe,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
500,San Michele Salentino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
501,San Pancrazio Salentino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
502,San Paolo Di Civitate,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
503,San Pietro In Lama,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
504,Sanarica,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
505,Sannicandro Di Bari,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
506,Sannicola,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
507,Santa Cesarea Terme,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
508,Scorrano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
509,Sogliano Cavour,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
510,Soleto,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
511,Specchia,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
512,Spinazzola,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
513,Spongano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
514,Stornarella,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
515,Supersano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
516,Surano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
517,Surbo,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
518,Taurisano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
519,Taviano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
520,Tiggiano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
521,Torchiarolo,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
522,Toritto,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
523,Torre Santa Susanna,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
524,Torricella,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
525,Trani,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
526,Tuglie,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
527,Ugento,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
528,Uggiano La Chiesa,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
529,Veglie,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
530,Vico Del Gargano,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
531,Villa Castelli,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
532,Volturara Appula,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
533,Volturino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
534,Zollino,06/11/1960,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
535,Torchiarolo,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
536,Celenza Valfortore,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
537,Corsano,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
538,Casamassima,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
539,Sannicandro di Bari,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
540,San Michele Salentino,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
541,Villa Castelli,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
542,Cagnano Varano,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
543,Ischitella,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
544,Margherita di Savoia,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
545,San Marco in Lamis,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
546,Sannicandro Garganico,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
547,San Paolo di Civitate,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
548,Alliste,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
549,Squinzano,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
550,Ginosa,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
551,Grottaglie,17/11/1968,Missing,structural_na_ballot_detail,low,Missing voti_non_validi or schede_bianche. Likely not recorded in source document for this election year.,note_structural_missing
110,Adelfia,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
111,Casamassima,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
112,Sannicandro di Bari,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
113,Fasano,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
114,San Michele Salentino,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
115,Villa Castelli,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
116,Cagnano Varano,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
117,Margherita di Savoia,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
118,Monte Sant'Angelo,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
119,San Marco in Lamis,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
120,Sannicandro Garganico,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
121,San Paolo di Civitate,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
122,Alliste,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
123,Ruffano,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
124,Squinzano,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
125,Ginosa,18/11/1973,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
410,Barletta,06/11/1960,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
449,Gallipoli,06/11/1960,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
472,Nardo,06/11/1960,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
512,Spinazzola,06/11/1960,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
525,Trani,06/11/1960,Missing,missing_totals,medium,Missing totalevotilista or totaleseggi.,manual_review
389,Ceglie Messafico,23/11/1958,Geography,province_code_mismatch,medium,Province name does not match expected province from PRO_COM2011 code.,manual_review
564,BARI,10/06/1962,Geography,province_code_mismatch,medium,Province name does not match expected province from PRO_COM2011 code.,manual_review
